Invoice ID,Branch,City,Customer type,Product line,Unit price,Quantity,Review Quantity,Check,Tax 5%, Total ,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
665-63-9737,B,Mandalay,Normal,Fashion accessories,52.42,3,3,,7.9%, $157.26 ,2/27/2019,5:36:00 PM,Ewallet,157.26,4.761904762,7.863,7.5
695-09-5146,B,Mandalay,Customer,Food and beverages,98.79,3,3,,14.8%, $296.37 ,2/23/2019,8:00:00 PM,Ewallet,296.37,4.761904762,14.8185,6.4
155-45-3814,C,Naypyitaw,Customer,Electronic accessories,88.55,8,8,,35.4%, $708.40 ,3/19/2019,3:29:00 PM,Ewallet,708.4,4.761904762,35.42,4.7
794-32-2436,B,Mandalay,Customer,Electronic accessories,55.67,2,2,,5.6%, $111.34 ,3/27/2019,3:08:00 PM,Ewallet,111.34,4.761904762,5.567,6
131-15-8856,C,Naypyitaw,Customer,Food and beverages,72.52,8,8,,29.0%, $580.16 ,3/30/2019,7:26:00 PM,Credit card,580.16,4.761904762,29.008,4
273-84-2164,C,Naypyitaw,Customer,Electronic accessories,12.05,5,5,,3.0%, $60.25 ,2/16/2019,3:53:00 PM,Ewallet,60.25,4.761904762,3.0125,5.5
706-36-6154,A,Yangon,Customer,Home and lifestyle,19.36,9,9,,8.7%, $174.24 ,1/18/2019,6:43:00 PM,Ewallet,174.24,4.761904762,8.712,8.7
778-89-7974,C,Naypyitaw,Normal,Health and beauty,70.21,6,6,,21.1%, $421.26 ,3/30/2019,2:58:00 PM,Cash,421.26,4.761904762,21.063,7.4
574-31-8277,B,Mandalay,Customer,Fashion accessories,33.63,1,1,,1.7%, $33.63 ,3/20/2019,7:55:00 PM,Cash,33.63,4.761904762,1.6815,5.6
859-71-0933,C,Naypyitaw,Customer,Sports and travel,15.49,2,2,,1.5%, $30.98 ,1/16/2019,3:10:00 PM,Cash,30.98,4.761904762,1.549,6.3
740-11-5257,C,Naypyitaw,Normal,Electronic accessories,24.74,10,10,,12.4%, $247.40 ,2/24/2019,4:44:00 PM,Cash,247.4,4.761904762,12.37,7.1
369-82-2676,B,Mandalay,Normal,Electronic accessories,75.66,5,5,,18.9%, $378.30 ,1/15/2019,6:22:00 PM,Ewallet,378.3,4.761904762,18.915,7.8
563-47-4072,B,Mandalay,Normal,Health and beauty,55.81,6,6,,16.7%, $334.86 ,1/22/2019,11:52:00 AM,Cash,334.86,4.761904762,16.743,9.9
742-04-5161,A,Yangon,Customer,Home and lifestyle,72.78,10,10,,36.4%, $727.80 ,2/3/2019,5:24:00 PM,Cash,727.8,4.761904762,36.39,7.3
149-15-7606,B,Mandalay,Customer,Sports and travel,37.32,9,9,,16.8%, $335.88 ,3/6/2019,3:31:00 PM,Ewallet,335.88,4.761904762,16.794,5.1
133-77-3154,B,Mandalay,Customer,Fashion accessories,60.18,4,4,,12.0%, $240.72 ,2/16/2019,6:04:00 PM,Credit card,240.72,4.761904762,12.036,9.4
169-52-4504,A,Yangon,Normal,Electronic accessories,15.69,3,3,,2.4%, $47.07 ,3/14/2019,2:13:00 PM,Credit card,47.07,4.761904762,2.3535,5.8
250-81-7186,C,Naypyitaw,Normal,Electronic accessories,99.69,1,1,,5.0%, $99.69 ,2/27/2019,10:23:00 AM,Credit card,99.69,4.761904762,4.9845,8
562-12-5430,A,Yangon,Customer,Fashion accessories,88.15,3,3,,13.2%, $264.45 ,1/18/2019,10:11:00 AM,Ewallet,264.45,4.761904762,13.2225,7.9
816-72-8853,A,Yangon,Customer,Sports and travel,27.93,5,5,,7.0%, $139.65 ,1/29/2019,3:48:00 PM,Cash,139.65,4.761904762,6.9825,5.9
491-38-3499,A,Yangon,Customer,Fashion accessories,55.45,1,1,,2.8%, $55.45 ,2/26/2019,5:46:00 PM,Credit card,55.45,4.761904762,2.7725,4.9
322-02-2271,B,Mandalay,Normal,Sports and travel,42.97,3,3,,6.4%, $128.91 ,2/3/2019,11:46:00 AM,Cash,128.91,4.761904762,6.4455,9.3
842-29-4695,C,Naypyitaw,Customer,Sports and travel,17.14,7,7,,6.0%, $119.98 ,1/16/2019,12:07:00 PM,Credit card,119.98,4.761904762,5.999,7.9
725-67-2480,B,Mandalay,Customer,Fashion accessories,58.75,6,6,,17.6%, $352.50 ,3/24/2019,6:14:00 PM,Credit card,352.5,4.761904762,17.625,5.9
641-51-2661,C,Naypyitaw,Customer,Food and beverages,87.1,10,10,,43.6%, $871.00 ,2/12/2019,2:45:00 PM,Credit card,871,4.761904762,43.55,9.9
714-02-3114,C,Naypyitaw,Normal,Sports and travel,98.8,2,2,,9.9%, $197.60 ,2/21/2019,11:39:00 AM,Cash,197.6,4.761904762,9.88,7.7
518-17-2983,A,Yangon,Normal,Fashion accessories,48.63,4,4,,9.7%, $194.52 ,2/4/2019,3:44:00 PM,Ewallet,194.52,4.761904762,9.726,7.6
779-42-2410,B,Mandalay,Customer,Food and beverages,57.74,3,3,,8.7%, $173.22 ,2/20/2019,1:06:00 PM,Ewallet,173.22,4.761904762,8.661,7.7
190-14-3147,B,Mandalay,Normal,Health and beauty,17.97,4,4,,3.6%, $71.88 ,2/23/2019,8:43:00 PM,Ewallet,71.88,4.761904762,3.594,6.4
408-66-6712,C,Naypyitaw,Customer,Health and beauty,47.71,6,6,,14.3%, $286.26 ,2/16/2019,2:19:00 PM,Ewallet,286.26,4.761904762,14.313,4.4
679-22-6530,B,Mandalay,Normal,Sports and travel,40.62,2,2,,4.1%, $81.24 ,1/17/2019,10:01:00 AM,Credit card,81.24,4.761904762,4.062,4.1
588-47-8641,A,Yangon,Customer,Fashion accessories,56.04,10,10,,28.0%, $560.40 ,1/14/2019,7:30:00 PM,Ewallet,560.4,4.761904762,28.02,4.4
642-61-4706,B,Mandalay,Customer,Food and beverages,93.4,2,2,,9.3%, $186.80 ,3/30/2019,4:34:00 PM,Cash,186.8,4.761904762,9.34,5.5
576-31-4774,B,Mandalay,Normal,Health and beauty,73.41,3,3,,11.0%, $220.23 ,3/2/2019,1:10:00 PM,Ewallet,220.23,4.761904762,11.0115,4
556-41-6224,C,Naypyitaw,Normal,Health and beauty,33.64,8,8,,13.5%, $269.12 ,2/15/2019,5:10:00 PM,Credit card,269.12,4.761904762,13.456,9.3
811-03-8790,A,Yangon,Normal,Electronic accessories,45.48,10,10,,22.7%, $454.80 ,3/1/2019,10:22:00 AM,Credit card,454.8,4.761904762,22.74,4.8
242-11-3142,B,Mandalay,Customer,Fashion accessories,83.77,2,2,,8.4%, $167.54 ,2/24/2019,7:57:00 PM,Cash,167.54,4.761904762,8.377,4.6
752-23-3760,B,Mandalay,Customer,Sports and travel,64.08,7,7,,22.4%, $448.56 ,2/19/2019,7:29:00 PM,Credit card,448.56,4.761904762,22.428,7.3
274-05-5470,A,Yangon,Customer,Food and beverages,73.47,4,4,,14.7%, $293.88 ,2/23/2019,6:30:00 PM,Cash,293.88,4.761904762,14.694,6
648-94-3045,C,Naypyitaw,Normal,Health and beauty,58.95,10,10,,29.5%, $589.50 ,2/7/2019,2:27:00 PM,Ewallet,589.5,4.761904762,29.475,8.1
130-67-4723,A,Yangon,Customer,Food and beverages,48.5,6,6,,14.6%, $291.00 ,1/11/2019,1:57:00 PM,Ewallet,291,4.761904762,14.55,9.4
528-87-5606,B,Mandalay,Customer,Electronic accessories,39.48,1,1,,2.0%, $39.48 ,2/12/2019,7:43:00 PM,Cash,39.48,4.761904762,1.974,6.5
320-85-2052,B,Mandalay,Normal,Sports and travel,34.81,1,1,,1.7%, $34.81 ,1/14/2019,10:11:00 AM,Credit card,34.81,4.761904762,1.7405,7
370-96-0655,C,Naypyitaw,Normal,Fashion accessories,49.32,6,6,,14.8%, $295.92 ,1/9/2019,1:46:00 PM,Ewallet,295.92,4.761904762,14.796,7.1
105-10-6182,A,Yangon,Customer,Fashion accessories,21.48,2,2,,2.1%, $42.96 ,2/27/2019,12:22:00 PM,Ewallet,42.96,4.761904762,2.148,6.6
510-79-0415,B,Mandalay,Customer,Sports and travel,23.08,6,6,,6.9%, $138.48 ,1/24/2019,7:20:00 PM,Ewallet,138.48,4.761904762,6.924,4.9
241-96-5076,B,Mandalay,Customer,Home and lifestyle,49.1,2,2,,4.9%, $98.20 ,1/8/2019,12:58:00 PM,Credit card,98.2,4.761904762,4.91,6.4
767-97-4650,B,Mandalay,Customer,Sports and travel,64.83,2,2,,6.5%, $129.66 ,1/8/2019,11:59:00 AM,Credit card,129.66,4.761904762,6.483,8
648-83-1321,A,Yangon,Customer,Home and lifestyle,63.56,10,10,,31.8%, $635.60 ,1/16/2019,5:59:00 PM,Cash,635.6,4.761904762,31.78,4.3
173-57-2300,C,Naypyitaw,Customer,Sports and travel,72.88,2,2,,7.3%, $145.76 ,3/13/2019,12:51:00 PM,Cash,145.76,4.761904762,7.288,6.1
305-03-2383,A,Yangon,Normal,Food and beverages,67.1,3,3,,10.1%, $201.30 ,2/15/2019,10:36:00 AM,Cash,201.3,4.761904762,10.065,7.5
394-55-6384,C,Naypyitaw,Customer,Sports and travel,70.19,9,9,,31.6%, $631.71 ,1/25/2019,1:38:00 PM,Cash,631.71,4.761904762,31.5855,6.7
266-20-6657,C,Naypyitaw,Customer,Food and beverages,55.04,7,7,,19.3%, $385.28 ,3/12/2019,7:39:00 PM,Ewallet,385.28,4.761904762,19.264,5.2
689-05-1884,A,Yangon,Customer,Health and beauty,48.63,10,10,,24.3%, $486.30 ,3/4/2019,12:44:00 PM,Cash,486.3,4.761904762,24.315,8.8
196-01-2849,C,Naypyitaw,Customer,Fashion accessories,73.38,7,7,,25.7%, $513.66 ,2/10/2019,1:56:00 PM,Cash,513.66,4.761904762,25.683,9.5
372-62-5264,C,Naypyitaw,Normal,Food and beverages,52.6,9,9,,23.7%, $473.40 ,1/16/2019,2:42:00 PM,Cash,473.4,4.761904762,23.67,7.6
800-09-8606,A,Yangon,Customer,Home and lifestyle,87.37,5,5,,21.8%, $436.85 ,1/29/2019,7:45:00 PM,Cash,436.85,4.761904762,21.8425,6.6
182-52-7000,A,Yangon,Customer,Sports and travel,27.04,4,4,,5.4%, $108.16 ,1/1/2019,8:26:00 PM,Ewallet,108.16,4.761904762,5.408,6.9
826-58-8051,B,Mandalay,Normal,Home and lifestyle,62.19,4,4,,12.4%, $248.76 ,1/6/2019,7:46:00 PM,Ewallet,248.76,4.761904762,12.438,4.3
868-06-0466,A,Yangon,Customer,Electronic accessories,69.58,9,9,,31.3%, $626.22 ,2/19/2019,7:38:00 PM,Credit card,626.22,4.761904762,31.311,7.8
751-41-9720,C,Naypyitaw,Normal,Home and lifestyle,97.5,10,10,,48.8%, $975.00 ,1/12/2019,4:18:00 PM,Ewallet,975,4.761904762,48.75,8
626-43-7888,C,Naypyitaw,Normal,Fashion accessories,60.41,8,8,,24.2%, $483.28 ,2/7/2019,12:23:00 PM,Ewallet,483.28,4.761904762,24.164,9.6
176-64-7711,B,Mandalay,Normal,Food and beverages,32.32,3,3,,4.8%, $96.96 ,3/27/2019,7:11:00 PM,Credit card,96.96,4.761904762,4.848,4.3
191-29-0321,B,Mandalay,Customer,Fashion accessories,19.77,10,10,,9.9%, $197.70 ,2/27/2019,6:57:00 PM,Credit card,197.7,4.761904762,9.885,5
729-06-2010,B,Mandalay,Customer,Health and beauty,80.47,9,9,,36.2%, $724.23 ,1/6/2019,11:18:00 AM,Cash,724.23,4.761904762,36.2115,9.2
640-48-5028,B,Mandalay,Customer,Home and lifestyle,88.39,9,9,,39.8%, $795.51 ,3/2/2019,12:40:00 PM,Cash,795.51,4.761904762,39.7755,6.3
186-79-9562,B,Mandalay,Normal,Health and beauty,71.77,7,7,,25.1%, $502.39 ,3/29/2019,2:06:00 PM,Cash,502.39,4.761904762,25.1195,8.9
834-45-5519,B,Mandalay,Normal,Electronic accessories,43,4,4,,8.6%, $172.00 ,1/31/2019,8:48:00 PM,Ewallet,172,4.761904762,8.6,7.6
162-65-8559,C,Naypyitaw,Customer,Food and beverages,68.98,1,1,,3.4%, $68.98 ,1/21/2019,8:13:00 PM,Cash,68.98,4.761904762,3.449,4.8
760-27-5490,C,Naypyitaw,Normal,Fashion accessories,15.62,8,8,,6.2%, $124.96 ,1/20/2019,8:37:00 PM,Ewallet,124.96,4.761904762,6.248,9.1
445-30-9252,A,Yangon,Normal,Sports and travel,25.7,3,3,,3.9%, $77.10 ,1/17/2019,5:59:00 PM,Ewallet,77.1,4.761904762,3.855,6.1
786-94-2700,A,Yangon,Customer,Food and beverages,80.62,6,6,,24.2%, $483.72 ,2/28/2019,8:18:00 PM,Cash,483.72,4.761904762,24.186,9.1
728-88-7867,C,Naypyitaw,Customer,Home and lifestyle,75.53,4,4,,15.1%, $302.12 ,3/19/2019,3:52:00 PM,Ewallet,302.12,4.761904762,15.106,8.3
183-21-3799,C,Naypyitaw,Normal,Electronic accessories,77.63,9,9,,34.9%, $698.67 ,2/19/2019,3:14:00 PM,Ewallet,698.67,4.761904762,34.9335,7.2
268-20-3585,C,Naypyitaw,Normal,Health and beauty,13.85,9,9,,6.2%, $124.65 ,2/4/2019,12:50:00 PM,Ewallet,124.65,4.761904762,6.2325,6
735-32-9839,C,Naypyitaw,Customer,Fashion accessories,98.7,8,8,,39.5%, $789.60 ,1/31/2019,10:36:00 AM,Ewallet,789.6,4.761904762,39.48,8.5
258-92-7466,A,Yangon,Normal,Health and beauty,35.68,5,5,,8.9%, $178.40 ,2/6/2019,6:33:00 PM,Credit card,178.4,4.761904762,8.92,6.6
857-16-3520,A,Yangon,Customer,Fashion accessories,71.46,7,7,,25.0%, $500.22 ,3/28/2019,4:06:00 PM,Ewallet,500.22,4.761904762,25.011,4.5
482-17-1179,A,Yangon,Customer,Electronic accessories,11.94,3,3,,1.8%, $35.82 ,1/19/2019,12:47:00 PM,Credit card,35.82,4.761904762,1.791,8.1
788-21-5741,A,Yangon,Normal,Fashion accessories,45.38,3,3,,6.8%, $136.14 ,2/17/2019,1:34:00 PM,Credit card,136.14,4.761904762,6.807,7.2
821-14-9046,B,Mandalay,Customer,Fashion accessories,17.48,6,6,,5.2%, $104.88 ,1/18/2019,3:04:00 PM,Credit card,104.88,4.761904762,5.244,6.1
418-05-0656,B,Mandalay,Normal,Fashion accessories,25.56,7,7,,8.9%, $178.92 ,2/2/2019,8:42:00 PM,Cash,178.92,4.761904762,8.946,7.1
678-79-0726,C,Naypyitaw,Customer,Sports and travel,90.63,9,9,,40.8%, $815.67 ,1/18/2019,3:28:00 PM,Cash,815.67,4.761904762,40.7835,5.1
776-68-1096,B,Mandalay,Normal,Home and lifestyle,44.12,3,3,,6.6%, $132.36 ,3/18/2019,1:45:00 PM,Credit card,132.36,4.761904762,6.618,7.9
592-46-1692,C,Naypyitaw,Customer,Food and beverages,36.77,7,7,,12.9%, $257.39 ,1/11/2019,8:10:00 PM,Cash,257.39,4.761904762,12.8695,7.4
434-35-9162,B,Mandalay,Customer,Food and beverages,23.34,4,4,,4.7%, $93.36 ,2/4/2019,6:53:00 PM,Ewallet,93.36,4.761904762,4.668,7.4
149-14-0304,C,Naypyitaw,Customer,Health and beauty,28.5,8,8,,11.4%, $228.00 ,2/6/2019,2:24:00 PM,Cash,228,4.761904762,11.4,6.6
442-44-6497,C,Naypyitaw,Customer,Home and lifestyle,55.57,3,3,,8.3%, $166.71 ,1/8/2019,11:42:00 AM,Credit card,166.71,4.761904762,8.3355,5.9
174-64-0215,B,Mandalay,Normal,Sports and travel,69.74,10,10,,34.9%, $697.40 ,3/5/2019,5:49:00 PM,Credit card,697.4,4.761904762,34.87,8.9
210-74-9613,C,Naypyitaw,Normal,Fashion accessories,97.26,4,4,,19.5%, $389.04 ,3/16/2019,3:33:00 PM,Ewallet,389.04,4.761904762,19.452,6.8
299-29-0180,B,Mandalay,Customer,Home and lifestyle,52.18,7,7,,18.3%, $365.26 ,3/9/2019,10:54:00 AM,Cash,365.26,4.761904762,18.263,9.3
247-11-2470,A,Yangon,Customer,Fashion accessories,22.32,4,4,,4.5%, $89.28 ,3/1/2019,4:23:00 PM,Credit card,89.28,4.761904762,4.464,4.4
635-28-5728,A,Yangon,Normal,Health and beauty,56,3,3,,8.4%, $168.00 ,2/28/2019,7:33:00 PM,Ewallet,168,4.761904762,8.4,4.8
756-49-0168,A,Yangon,Customer,Fashion accessories,19.7,1,1,,1.0%, $19.70 ,2/8/2019,11:39:00 AM,Ewallet,19.7,4.761904762,0.985,9.5
438-23-1242,B,Mandalay,Normal,Electronic accessories,75.88,7,7,,26.6%, $531.16 ,1/24/2019,10:38:00 AM,Ewallet,531.16,4.761904762,26.558,8.9
238-45-6950,B,Mandalay,Customer,Food and beverages,53.72,1,1,,2.7%, $53.72 ,3/1/2019,8:03:00 PM,Ewallet,53.72,4.761904762,2.686,6.4
607-65-2441,C,Naypyitaw,Customer,Health and beauty,81.95,10,10,,41.0%, $819.50 ,3/10/2019,12:39:00 PM,Credit card,819.5,4.761904762,40.975,6
386-27-7606,C,Naypyitaw,Customer,Home and lifestyle,81.2,7,7,,28.4%, $568.40 ,3/23/2019,3:59:00 PM,Credit card,568.4,4.761904762,28.42,8.1
137-63-5492,C,Naypyitaw,Normal,Electronic accessories,58.76,10,10,,29.4%, $587.60 ,1/29/2019,2:26:00 PM,Ewallet,587.6,4.761904762,29.38,9
197-77-7132,B,Mandalay,Customer,Electronic accessories,91.56,8,8,,36.6%, $732.48 ,1/12/2019,6:22:00 PM,Ewallet,732.48,4.761904762,36.624,6
805-86-0265,A,Yangon,Normal,Home and lifestyle,93.96,9,9,,42.3%, $845.64 ,3/20/2019,11:32:00 AM,Cash,845.64,4.761904762,42.282,9.8
733-29-1227,C,Naypyitaw,Normal,Home and lifestyle,55.61,7,7,,19.5%, $389.27 ,3/23/2019,12:41:00 PM,Cash,389.27,4.761904762,19.4635,8.5
451-73-2711,C,Naypyitaw,Normal,Food and beverages,84.83,1,1,,4.2%, $84.83 ,1/14/2019,3:20:00 PM,Ewallet,84.83,4.761904762,4.2415,8.8
373-14-0504,A,Yangon,Customer,Sports and travel,71.63,2,2,,7.2%, $143.26 ,2/12/2019,2:33:00 PM,Ewallet,143.26,4.761904762,7.163,8.8
546-80-2899,A,Yangon,Customer,Home and lifestyle,37.69,2,2,,3.8%, $75.38 ,2/20/2019,3:29:00 PM,Ewallet,75.38,4.761904762,3.769,9.5
345-68-9016,C,Naypyitaw,Customer,Sports and travel,31.67,8,8,,12.7%, $253.36 ,1/2/2019,4:19:00 PM,Credit card,253.36,4.761904762,12.668,5.6
390-17-5806,C,Naypyitaw,Customer,Food and beverages,38.42,1,1,,1.9%, $38.42 ,2/2/2019,4:33:00 PM,Cash,38.42,4.761904762,1.921,8.6
457-13-1708,B,Mandalay,Customer,Fashion accessories,65.23,10,10,,32.6%, $652.30 ,1/8/2019,7:07:00 PM,Credit card,652.3,4.761904762,32.615,5.2
664-14-2882,C,Naypyitaw,Customer,Home and lifestyle,10.53,5,5,,2.6%, $52.65 ,1/30/2019,2:43:00 PM,Credit card,52.65,4.761904762,2.6325,5.8
487-79-6868,B,Mandalay,Customer,Home and lifestyle,12.29,9,9,,5.5%, $110.61 ,3/26/2019,7:28:00 PM,Credit card,110.61,4.761904762,5.5305,8
314-23-4520,C,Naypyitaw,Customer,Health and beauty,81.23,7,7,,28.4%, $568.61 ,1/15/2019,8:44:00 PM,Cash,568.61,4.761904762,28.4305,9
210-30-7976,B,Mandalay,Customer,Fashion accessories,22.32,4,4,,4.5%, $89.28 ,3/14/2019,11:16:00 AM,Ewallet,89.28,4.761904762,4.464,4.1
585-86-8361,A,Yangon,Normal,Food and beverages,27.28,5,5,,6.8%, $136.40 ,2/3/2019,10:31:00 AM,Credit card,136.4,4.761904762,6.82,8.6
807-14-7833,A,Yangon,Customer,Electronic accessories,17.42,10,10,,8.7%, $174.20 ,2/22/2019,12:30:00 PM,Ewallet,174.2,4.761904762,8.71,7
775-72-1988,B,Mandalay,Normal,Home and lifestyle,73.28,5,5,,18.3%, $366.40 ,1/24/2019,3:05:00 PM,Ewallet,366.4,4.761904762,18.32,8.4
288-38-3758,C,Naypyitaw,Customer,Fashion accessories,84.87,3,3,,12.7%, $254.61 ,1/25/2019,6:30:00 PM,Ewallet,254.61,4.761904762,12.7305,7.4
652-43-6591,A,Yangon,Normal,Fashion accessories,97.29,8,8,,38.9%, $778.32 ,3/9/2019,1:18:00 PM,Credit card,778.32,4.761904762,38.916,6.2
785-96-0615,B,Mandalay,Customer,Electronic accessories,35.74,8,8,,14.3%, $285.92 ,2/17/2019,3:28:00 PM,Ewallet,285.92,4.761904762,14.296,4.9
406-46-7107,A,Yangon,Normal,Home and lifestyle,96.52,6,6,,29.0%, $579.12 ,1/11/2019,11:52:00 AM,Cash,579.12,4.761904762,28.956,4.5
250-17-5703,A,Yangon,Customer,Food and beverages,18.85,10,10,,9.4%, $188.50 ,2/27/2019,6:24:00 PM,Ewallet,188.5,4.761904762,9.425,5.6
156-95-3964,A,Yangon,Normal,Food and beverages,55.39,4,4,,11.1%, $221.56 ,3/25/2019,3:19:00 PM,Ewallet,221.56,4.761904762,11.078,8
842-40-8179,B,Mandalay,Customer,Food and beverages,77.2,10,10,,38.6%, $772.00 ,2/11/2019,10:38:00 AM,Credit card,772,4.761904762,38.6,5.6
525-09-8450,B,Mandalay,Normal,Electronic accessories,72.13,10,10,,36.1%, $721.30 ,1/31/2019,3:12:00 PM,Credit card,721.3,4.761904762,36.065,4.2
410-67-1709,A,Yangon,Customer,Fashion accessories,63.88,8,8,,25.6%, $511.04 ,1/20/2019,5:48:00 PM,Ewallet,511.04,4.761904762,25.552,9.9
587-73-4862,A,Yangon,Customer,Health and beauty,10.69,5,5,,2.7%, $53.45 ,3/26/2019,11:07:00 AM,Ewallet,53.45,4.761904762,2.6725,7.6
787-87-2010,A,Yangon,Customer,Health and beauty,55.5,4,4,,11.1%, $222.00 ,1/20/2019,3:48:00 PM,Credit card,222,4.761904762,11.1,6.6
593-14-4239,B,Mandalay,Normal,Home and lifestyle,95.46,8,8,,38.2%, $763.68 ,3/5/2019,7:40:00 PM,Ewallet,763.68,4.761904762,38.184,4.7
801-88-0346,C,Naypyitaw,Normal,Fashion accessories,76.06,3,3,,11.4%, $228.18 ,1/5/2019,8:30:00 PM,Credit card,228.18,4.761904762,11.409,9.8
388-76-2555,B,Mandalay,Normal,Sports and travel,13.69,6,6,,4.1%, $82.14 ,2/13/2019,1:59:00 PM,Cash,82.14,4.761904762,4.107,6.3
711-31-1234,B,Mandalay,Normal,Electronic accessories,95.64,4,4,,19.1%, $382.56 ,3/16/2019,6:51:00 PM,Cash,382.56,4.761904762,19.128,7.9
886-54-6089,A,Yangon,Normal,Home and lifestyle,11.43,6,6,,3.4%, $68.58 ,1/15/2019,5:24:00 PM,Cash,68.58,4.761904762,3.429,7.7
707-32-7409,B,Mandalay,Customer,Sports and travel,95.54,4,4,,19.1%, $382.16 ,2/26/2019,11:58:00 AM,Ewallet,382.16,4.761904762,19.108,4.5
759-98-4285,C,Naypyitaw,Customer,Health and beauty,85.87,7,7,,30.1%, $601.09 ,2/27/2019,7:01:00 PM,Credit card,601.09,4.761904762,30.0545,8
201-63-8275,C,Naypyitaw,Customer,Sports and travel,67.99,7,7,,23.8%, $475.93 ,2/17/2019,4:50:00 PM,Ewallet,475.93,4.761904762,23.7965,5.7
471-06-8611,C,Naypyitaw,Normal,Food and beverages,52.42,1,1,,2.6%, $52.42 ,2/6/2019,10:22:00 AM,Credit card,52.42,4.761904762,2.621,6.3
200-16-5952,C,Naypyitaw,Customer,Food and beverages,65.65,2,2,,6.6%, $131.30 ,1/17/2019,4:46:00 PM,Cash,131.3,4.761904762,6.565,6
120-54-2248,B,Mandalay,Normal,Food and beverages,28.86,5,5,,7.2%, $144.30 ,1/22/2019,6:08:00 PM,Credit card,144.3,4.761904762,7.215,8
102-77-2261,C,Naypyitaw,Customer,Health and beauty,65.31,7,7,,22.9%, $457.17 ,3/5/2019,6:02:00 PM,Credit card,457.17,4.761904762,22.8585,4.2
875-31-8302,B,Mandalay,Normal,Sports and travel,93.38,1,1,,4.7%, $93.38 ,1/3/2019,1:07:00 PM,Cash,93.38,4.761904762,4.669,9.6
102-06-2002,C,Naypyitaw,Customer,Sports and travel,25.25,5,5,,6.3%, $126.25 ,3/20/2019,5:52:00 PM,Cash,126.25,4.761904762,6.3125,6.1
457-94-0464,B,Mandalay,Customer,Electronic accessories,87.87,9,9,,39.5%, $790.83 ,1/31/2019,8:32:00 PM,Ewallet,790.83,4.761904762,39.5415,5.6
629-42-4133,C,Naypyitaw,Normal,Health and beauty,21.8,8,8,,8.7%, $174.40 ,2/19/2019,7:24:00 PM,Cash,174.4,4.761904762,8.72,8.3
534-53-3526,A,Yangon,Normal,Sports and travel,94.76,4,4,,19.0%, $379.04 ,2/11/2019,4:06:00 PM,Ewallet,379.04,4.761904762,18.952,7.8
307-04-2070,A,Yangon,Customer,Fashion accessories,30.62,1,1,,1.5%, $30.62 ,2/5/2019,2:14:00 PM,Credit card,30.62,4.761904762,1.531,4.1
468-99-7231,C,Naypyitaw,Normal,Home and lifestyle,44.01,8,8,,17.6%, $352.08 ,3/3/2019,5:36:00 PM,Cash,352.08,4.761904762,17.604,8.8
516-77-6464,C,Naypyitaw,Customer,Health and beauty,10.16,5,5,,2.5%, $50.80 ,2/24/2019,1:08:00 PM,Ewallet,50.8,4.761904762,2.54,4.1
404-91-5964,A,Yangon,Normal,Electronic accessories,74.58,7,7,,26.1%, $522.06 ,2/4/2019,4:09:00 PM,Credit card,522.06,4.761904762,26.103,9
886-77-9084,C,Naypyitaw,Normal,Electronic accessories,71.89,8,8,,28.8%, $575.12 ,2/19/2019,11:33:00 AM,Ewallet,575.12,4.761904762,28.756,5.5
790-38-4466,C,Naypyitaw,Normal,Health and beauty,10.99,5,5,,2.7%, $54.95 ,1/23/2019,10:18:00 AM,Credit card,54.95,4.761904762,2.7475,9.3
704-10-4056,C,Naypyitaw,Customer,Health and beauty,60.47,3,3,,9.1%, $181.41 ,1/14/2019,10:55:00 AM,Credit card,181.41,4.761904762,9.0705,5.6
497-37-6538,A,Yangon,Normal,Sports and travel,58.91,7,7,,20.6%, $412.37 ,1/17/2019,3:15:00 PM,Ewallet,412.37,4.761904762,20.6185,9.7
651-96-5970,A,Yangon,Normal,Fashion accessories,46.41,1,1,,2.3%, $46.41 ,3/3/2019,8:06:00 PM,Credit card,46.41,4.761904762,2.3205,4
400-80-4065,C,Naypyitaw,Customer,Health and beauty,68.55,4,4,,13.7%, $274.20 ,2/15/2019,8:21:00 PM,Credit card,274.2,4.761904762,13.71,9.2
744-16-7898,B,Mandalay,Normal,Home and lifestyle,97.37,10,10,,48.7%, $973.70 ,1/15/2019,1:48:00 PM,Credit card,973.7,4.761904762,48.685,4.9
263-12-5321,A,Yangon,Customer,Electronic accessories,92.6,7,7,,32.4%, $648.20 ,2/27/2019,12:52:00 PM,Credit card,648.2,4.761904762,32.41,9.3
702-72-0487,A,Yangon,Normal,Electronic accessories,46.61,2,2,,4.7%, $93.22 ,2/26/2019,12:28:00 PM,Credit card,93.22,4.761904762,4.661,6.6
605-83-1050,B,Mandalay,Normal,Fashion accessories,27.18,2,2,,2.7%, $54.36 ,3/15/2019,4:26:00 PM,Ewallet,54.36,4.761904762,2.718,4.3
443-60-9639,C,Naypyitaw,Customer,Home and lifestyle,60.87,1,1,,3.0%, $60.87 ,1/24/2019,1:24:00 PM,Cash,60.87,4.761904762,3.0435,5.5
864-24-7918,A,Yangon,Customer,Sports and travel,24.49,10,10,,12.2%, $244.90 ,2/22/2019,3:15:00 PM,Cash,244.9,4.761904762,12.245,8.1
